enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-09-23-0078466,Small,2024Q3,10636524,5167606,813539,1016211,2577058,9574413,39961,1533380,1914574,1533380,0,203212,30.5,2.0,0
UDYAM-TN-09-23-0078466,Small,2024Q4,7296209,3475173,388966,641008,851430,5356576,74525,949380,1313318,949380,0,332340,85.7,2.0,0
UDYAM-TN-06-21-0846827,Micro,2022Q1,319777,126926,20888,20767,67141,235721,14184,34129,57560,34129,0,11705,42.6,0.6,0
UDYAM-TN-06-21-0846827,Micro,2022Q2,393469,143531,43060,33137,62924,282652,1346,49018,70824,49018,0,4243,25.3,0.6,0
UDYAM-TN-06-21-0846827,Micro,2022Q3,300026,106083,35863,16362,37789,196097,6501,33598,54005,33598,0,5772,43.2,0.6,0
UDYAM-TN-06-21-0846827,Micro,2022Q4,236082,113042,27166,22909,27172,190288,7799,28793,42495,28793,0,8172,42.0,0.6,0
UDYAM-TN-06-21-0846827,Micro,2023Q1,308849,141102,31144,24813,44398,241456,2689,35828,55593,35828,0,11052,53.9,0.6,0
UDYAM-TN-06-21-0846827,Micro,2023Q2,510039,189142,61182,50996,109368,410687,3310,63857,91807,63857,0,2777,51.0,0.6,0
UDYAM-TN-06-21-0846827,Micro,2023Q3,351395,159819,41792,25644,51183,278438,7930,48134,63251,48134,0,4843,19.4,0.6,0
UDYAM-TN-06-21-0846827,Micro,2023Q4,290416,109946,30879,21538,57965,220328,2215,31861,52275,31861,0,6764,38.3,0.6,0
UDYAM-TN-06-21-0846827,Micro,2024Q1,335552,105359,25022,20291,60654,211326,8835,33685,60399,33685,0,16589,56.4,0.6,0
UDYAM-TN-06-21-0846827,Micro,2024Q2,458691,193568,49350,27628,105955,376501,14494,67108,82564,67108,0,13001,21.5,0.6,0
UDYAM-TN-06-21-0846827,Micro,2024Q3,396990,178086,26385,27330,79678,311479,8300,47402,71458,47402,0,13782,41.0,0.6,0
UDYAM-TN-06-21-0846827,Micro,2024Q4,276145,93192,32148,23374,50337,199051,8027,29480,49706,29480,0,1613,71.8,0.6,0
UDYAM-TN-09-21-0863685,Medium,2022Q1,26689851,13108776,1426326,2429272,4970370,21934744,466033,3344520,4804173,3344520,0,864090,26.2,8.8,0
UDYAM-TN-09-21-0863685,Medium,2022Q2,32954045,12886252,2935543,2436956,3423923,21682673,120905,3154540,5931728,3154540,0,1606168,45.4,8.8,0
UDYAM-TN-09-21-0863685,Medium,2022Q3,32361484,15079748,3544958,1880198,7819751,28324655,1204223,4272124,5825067,4272124,0,963970,22.2,8.8,0
UDYAM-TN-09-21-0863685,Medium,2022Q4,20434802,7829697,1926147,1993744,2407121,14156709,993279,2247698,3678264,2247698,0,610252,39.4,8.8,0
UDYAM-TN-09-21-0863685,Medium,2023Q1,33271965,15154380,3584537,1785930,8015184,28540030,91502,4462559,5988954,4462559,0,77177,43.9,8.8,0
UDYAM-TN-09-21-0863685,Medium,2023Q2,37678135,17910724,4448851,2610034,7219592,32189201,951155,4755481,6782064,4755481,0,623371,67.7,8.8,0
UDYAM-TN-09-21-0863685,Medium,2023Q3,29585165,10275112,2152997,1719025,4505282,18652416,754688,2756301,5325330,2756301,0,1174698,19.9,8.8,0
UDYAM-TN-09-21-0863685,Medium,2023Q4,23579258,8468771,2048513,1744735,3514662,15776681,371439,2497184,4244266,2497184,0,210741,30.8,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q1,34771643,11536614,3813102,2870072,7517701,25737489,270152,4249810,6258896,4249810,0,1353460,68.8,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q2,35248032,12757302,2953354,2182680,4889398,22782734,1620574,4079320,6344646,4079320,0,252467,72.6,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q3,28044791,9193411,2023733,1539528,3778255,16534928,93173,2834797,5048062,2834797,0,880023,78.1,8.8,0
UDYAM-TN-09-21-0863685,Medium,2024Q4,26380459,7956046,1886915,1512236,3533476,14888673,682599,2160730,4748483,2160730,0,1170945,19.4,8.8,0
UDYAM-TN-14-21-0288340,Medium,2022Q1,62837092,27445040,5156022,3381885,13300927,49283874,629872,7271914,11310677,7271914,0,1845579,83.2,3.7,0
UDYAM-TN-14-21-0288340,Medium,2022Q2,84277476,36028721,4219914,7228767,17825576,65302978,977476,10769382,15169946,10769382,0,1781382,33.3,3.7,0
UDYAM-TN-14-21-0288340,Medium,2022Q3,71853327,22301767,7244233,5493755,8398466,43438220,268371,6832546,12933599,6832546,0,383975,60.5,3.7,0
UDYAM-TN-14-21-0288340,Medium,2022Q4,42893761,16395117,4813059,3688385,4785984,29682545,1184205,4993234,7720877,4993234,0,1732312,68.0,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q1,68032546,27113484,7674938,4682687,16004007,55475115,3236812,9673367,12245858,9673367,0,1071242,29.7,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q2,82686564,41287380,4692693,7885275,9026027,62891374,2122026,9262344,14883581,9262344,0,1429564,42.1,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q3,51137843,20327879,3340595,4531310,6927230,35127015,541955,5919101,9204812,5919101,0,1348244,60.2,3.7,0
UDYAM-TN-14-21-0288340,Medium,2023Q4,45211938,21575966,3359716,2462567,10155692,37553942,2087626,6670253,8138149,6670253,0,1313574,72.3,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q1,68117005,28189270,7199690,4556321,15372466,55317747,47452,9103110,12261061,9103110,0,2594520,23.9,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q2,63358768,28365767,4175039,3744487,14279438,50564731,1793531,8873744,11404578,8873744,0,1252949,53.5,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q3,73697450,25980738,5304488,6874400,9567917,47727543,343766,7976013,13265541,7976013,0,2285251,88.7,3.7,0
UDYAM-TN-14-21-0288340,Medium,2024Q4,56044070,17290530,6473399,5558978,6687602,36010509,2644958,5853016,10087933,5853016,0,980027,83.6,3.7,0
UDYAM-TN-33-22-0407248,Micro,2022Q1,484508,185047,54387,41199,84869,365504,1437,63500,87211,63500,0,21225,94.5,0.4,0
UDYAM-TN-33-22-0407248,Micro,2022Q2,535341,213920,53630,36522,111816,415888,16907,72674,96361,72674,0,13178,53.8,0.4,0
UDYAM-TN-33-22-0407248,Micro,2022Q3,413363,125690,47254,33730,52832,259506,1995,44297,74405,44297,0,16207,20.8,0.4,0
UDYAM-TN-33-22-0407248,Micro,2022Q4,396139,191778,30638,31286,63934,317637,9748,51010,71305,51010,0,18366,58.3,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q1,439265,183742,29830,22728,47032,283332,15452,41110,79068,41110,0,5385,68.8,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q2,482042,169577,54254,45263,57295,326390,646,55110,86768,55110,0,5199,19.2,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q3,444871,207006,53037,30873,108219,399135,20202,57659,80077,57659,0,1748,81.5,0.4,0
UDYAM-TN-33-22-0407248,Micro,2023Q4,326492,150494,22996,29149,48330,250969,6756,44244,58769,44244,0,16300,68.4,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q1,356973,132588,28745,23109,55852,240294,5362,36851,64255,36851,0,73,30.7,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q2,442335,209868,45618,32610,80092,368187,17773,65420,79620,65420,0,1924,42.2,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q3,393519,171550,28277,27893,90819,318538,5829,52855,70833,52855,0,14172,32.2,0.4,0
UDYAM-TN-33-22-0407248,Micro,2024Q4,376532,165439,35710,33717,65550,300416,4953,50327,67776,50327,0,7946,25.7,0.4,0
UDYAM-TN-21-22-0958378,Small,2022Q1,3676169,1640529,186927,224148,751970,2803574,7335,404492,661710,404492,0,169937,41.2,8.5,0
UDYAM-TN-21-22-0958378,Small,2022Q2,5895866,2888824,361255,465636,722465,4438181,128596,733712,1061256,733712,0,134788,46.9,8.5,0
UDYAM-TN-21-22-0958378,Small,2022Q3,4695190,2214367,542648,459187,685916,3902117,194615,593280,845134,593280,0,151154,75.0,8.5,0
UDYAM-TN-21-22-0958378,Small,2022Q4,3884337,1939170,202568,221787,879921,3243445,38943,502570,699181,502570,0,20028,10.1,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q1,5062236,1631143,367348,267681,1021743,3287915,11183,571403,911202,571403,0,146789,34.7,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q2,5476587,2716175,441951,368070,1015492,4541688,60098,814344,985786,814344,0,158684,60.6,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q3,3571602,1280451,247692,248950,522398,2299491,60252,398167,642888,398167,0,172068,29.4,8.5,0
UDYAM-TN-21-22-0958378,Small,2023Q4,3207582,1111443,313208,181472,532118,2138241,21163,375359,577365,375359,0,13777,55.2,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q1,4670660,2176141,528968,425035,599652,3729796,112570,654578,840719,654578,0,158942,75.0,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q2,4464737,1643813,311213,293498,455883,2704407,113291,475067,803653,475067,0,148049,28.4,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q3,4015915,1347223,270194,202389,780192,2599997,195064,440565,722865,440565,0,142266,50.0,8.5,0
UDYAM-TN-21-22-0958378,Small,2024Q4,3692745,1600163,189339,186197,692332,2668031,128436,451892,664694,451892,0,46144,60.4,8.5,0
UDYAM-TN-34-22-0076055,Micro,2022Q1,142939,64492,12271,13701,32286,122750,5077,20777,25729,20777,0,2375,12.9,14.6,0
UDYAM-TN-34-22-0076055,Micro,2022Q2,169351,72370,18628,16048,20008,127054,7803,20475,30483,20475,0,2823,31.4,14.6,0
UDYAM-TN-34-22-0076055,Micro,2022Q3,110403,44364,6858,6514,14137,71873,1801,10561,19873,10561,0,4745,73.2,14.6,0
UDYAM-TN-34-22-0076055,Micro,2022Q4,91465,34142,5714,5788,12891,58535,873,9675,16464,9675,0,3201,21.6,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q1,113384,40829,13604,8630,19750,82812,2728,14676,20409,14676,0,3076,71.5,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q2,152583,73255,13024,11515,30288,128082,4534,22869,27465,22869,0,64,50.0,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q3,107806,46903,6671,9271,16636,79481,89,13723,19405,13723,0,369,24.7,14.6,0
UDYAM-TN-34-22-0076055,Micro,2023Q4,106370,36714,10673,8590,13477,69454,429,11860,19147,11860,0,672,51.3,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q1,137684,45580,10791,12014,27861,96247,6598,16662,24783,16662,0,1121,86.9,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q2,154154,63890,15633,9226,35833,124582,6925,20390,27748,20390,0,5921,18.5,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q3,112382,35703,6904,8723,21125,72455,3844,11727,20229,11727,0,2275,79.3,14.6,0
UDYAM-TN-34-22-0076055,Micro,2024Q4,99800,34738,8721,7144,11926,62529,4004,9428,17964,9428,0,3451,51.5,14.6,0
UDYAM-TN-37-20-0982189,Micro,2022Q1,1694434,705312,111360,113661,336154,1266487,47230,226884,304998,226884,0,41883,39.4,4.8,0
UDYAM-TN-37-20-0982189,Micro,2022Q2,2293566,792140,271790,201034,412451,1677414,109715,292890,412842,292890,0,96356,71.2,4.8,0
UDYAM-TN-37-20-0982189,Micro,2022Q3,1949258,840941,166383,157939,407659,1572923,84376,251674,350866,251674,0,57925,10.8,4.8,0
UDYAM-TN-37-20-0982189,Micro,2022Q4,1108087,395046,130912,109650,210804,846411,50486,127307,199456,127307,0,48962,46.4,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q1,1887407,927048,155589,179592,460336,1722565,10167,274992,339733,274992,0,55364,69.4,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q2,2353413,1057082,219669,192204,551160,2020115,9529,306954,423614,306954,0,104859,46.7,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q3,2014634,994914,149777,201113,436691,1782495,90454,269425,362634,269425,0,28766,52.0,4.8,0
UDYAM-TN-37-20-0982189,Micro,2023Q4,1132802,367259,131791,86240,194680,779970,25161,126804,203904,126804,0,2967,86.1,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q1,1809209,859432,183713,114377,259404,1416925,35155,227524,325658,227524,0,61708,80.8,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q2,2097423,653515,139939,145861,342851,1282166,85496,221814,377536,221814,0,102639,62.2,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q3,1515783,700780,150776,110446,226910,1188912,71072,187248,272841,187248,0,25364,58.1,4.8,0
UDYAM-TN-37-20-0982189,Micro,2024Q4,1648103,620306,97602,125003,363247,1206158,35663,213423,296659,213423,0,19580,91.6,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q1,781710,348932,53715,67556,114703,584905,37389,91216,140708,91216,0,953,93.4,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q2,950536,303661,53790,76576,196406,630434,30382,107186,171097,107186,0,4109,61.3,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q3,802724,313265,64865,60229,120391,558750,37034,90831,144490,90831,0,6261,32.2,4.8,0
UDYAM-TN-15-21-0473210,Micro,2022Q4,588388,179031,51462,32433,94812,357738,19378,59414,105910,59414,0,19526,87.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q1,699629,230350,50993,37997,136018,455358,15616,66375,125933,66375,0,25469,58.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q2,1011817,360227,112408,69215,115863,657713,25698,111743,182127,111743,0,25221,44.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q3,857753,382486,57615,80502,202637,723241,19816,105534,154396,105534,0,10152,83.1,4.8,0
UDYAM-TN-15-21-0473210,Micro,2023Q4,665599,310045,45844,35176,158295,549360,12912,98041,119808,98041,0,24770,63.6,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q1,746221,367311,51602,59960,101759,580632,12642,85244,134320,85244,0,31534,67.0,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q2,723865,314382,70746,60475,130569,576172,35810,86542,130296,86542,0,22805,70.4,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q3,826891,357661,84118,58344,136122,636245,20764,101164,148840,101164,0,12169,24.4,4.8,0
UDYAM-TN-15-21-0473210,Micro,2024Q4,491222,148617,54611,40165,110403,353795,13852,63159,88420,63159,0,20921,23.9,4.8,0
UDYAM-TN-35-22-0692688,Micro,2022Q1,178434,66354,15032,13384,32761,127530,2129,20672,32118,20672,0,8534,92.8,8.6,0
UDYAM-TN-35-22-0692688,Micro,2022Q2,155636,52958,14667,11107,18835,97567,1379,15322,28015,15322,0,4660,33.1,8.6,0
UDYAM-TN-35-22-0692688,Micro,2022Q3,183086,65530,21799,10698,19878,117905,5786,20078,32956,20078,0,7692,54.2,8.6,0
UDYAM-TN-35-22-0692688,Micro,2022Q4,137670,41451,14941,8162,29104,93658,1605,14006,24781,14006,0,547,35.4,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q1,144903,59540,13724,7487,31721,112472,912,18513,26083,18513,0,2524,85.5,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q2,211097,72572,10950,18779,25400,127702,4734,21075,37997,21075,0,3283,13.6,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q3,160027,65339,15049,15746,19747,115881,1296,17971,28805,17971,0,5760,61.1,8.6,0
UDYAM-TN-35-22-0692688,Micro,2023Q4,147860,56270,9022,9586,18473,93351,5627,14381,26615,14381,0,1800,82.7,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q1,187047,57129,11306,14580,25430,108444,7465,16011,33668,16011,0,4766,16.2,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q2,191945,63841,14019,10696,33989,122544,4451,19165,34550,19165,0,777,51.9,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q3,128573,54611,12012,10961,26079,103663,639,18009,23143,18009,0,415,50.9,8.6,0
UDYAM-TN-35-22-0692688,Micro,2024Q4,103374,39075,9363,9478,19032,76948,4018,11740,18607,11740,0,4527,59.8,8.6,0
UDYAM-TN-25-21-0389044,Micro,2022Q1,68065,33075,7798,5169,12012,58054,3381,9522,12252,9522,0,2728,37.4,3.9,0
UDYAM-TN-25-21-0389044,Micro,2022Q2,102361,35301,10739,6026,12015,64081,165,9247,18425,9247,0,3791,93.7,3.9,0
UDYAM-TN-25-21-0389044,Micro,2022Q3,82560,38880,8806,4539,13392,65617,3171,11649,14861,11649,0,549,12.0,3.9,0
UDYAM-TN-25-21-0389044,Micro,2022Q4,56740,26649,5833,5266,9608,47356,166,6998,10213,6998,0,675,76.8,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q1,78105,28317,5793,4227,10167,48504,431,8651,14059,8651,0,3114,66.8,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q2,96204,36206,6718,7872,16338,67134,2202,10816,17317,10816,0,3212,83.3,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q3,81885,39339,5869,4448,14062,63718,1414,11232,14739,11232,0,3734,27.5,3.9,0
UDYAM-TN-25-21-0389044,Micro,2023Q4,71744,31033,4105,5785,7851,48773,1792,7547,12914,7547,0,3434,31.6,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q1,86135,42679,4330,7990,18447,73447,2273,12205,15504,12205,0,2632,60.6,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q2,84803,39399,9899,6141,13277,68716,3022,10259,15265,10259,0,3498,45.9,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q3,76042,27274,4136,4253,16066,51729,2038,8300,13688,8300,0,71,56.8,3.9,0
UDYAM-TN-25-21-0389044,Micro,2024Q4,67599,25880,7144,6749,9853,49626,1929,8891,12168,8891,0,1321,85.3,3.9,0
UDYAM-TN-03-21-0126125,Micro,2022Q1,183801,67521,20135,12872,34338,134866,4691,22955,33084,22955,0,445,58.6,2.5,0
UDYAM-TN-03-21-0126125,Micro,2022Q2,261963,120142,22522,19765,51603,214032,12049,34410,47153,34410,0,11864,86.1,2.5,0
UDYAM-TN-03-21-0126125,Micro,2022Q3,191688,88134,12026,15529,43214,158903,9087,22965,34504,22965,0,9582,59.9,2.5,0
UDYAM-TN-03-21-0126125,Micro,2022Q4,150886,75076,13541,9394,19590,117601,161,18925,27160,18925,0,2308,81.0,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q1,178142,59358,18563,16264,40202,134387,4927,19911,32066,19911,0,8238,75.7,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q2,225584,97296,22383,18797,42565,181041,3540,31713,40605,31713,0,1520,50.4,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q3,180667,85093,17274,14051,44773,161190,2541,24909,32520,24909,0,4823,85.2,2.5,0
UDYAM-TN-03-21-0126125,Micro,2023Q4,167468,50512,18452,11235,38698,118897,1862,21254,30144,21254,0,4508,83.9,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q1,190850,93140,12297,12522,44231,162191,8821,24500,34353,24500,0,9417,28.7,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q2,239926,104589,26600,13872,48281,193343,6140,31288,43187,31288,0,10994,12.8,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q3,204495,84287,13730,15410,27568,140994,7401,23884,36809,23884,0,3754,85.8,2.5,0
UDYAM-TN-03-21-0126125,Micro,2024Q4,121114,57357,9454,9407,13702,89920,1409,15923,21800,15923,0,1802,89.5,2.5,0
UDYAM-TN-38-23-0117985,Micro,2022Q1,865849,292557,72122,82891,102596,550166,23813,96092,155853,96092,0,10080,49.4,11.4,0
UDYAM-TN-38-23-0117985,Micro,2022Q2,1134446,542007,64261,84784,170411,861464,34463,134392,204200,134392,0,3451,26.3,11.4,0
UDYAM-TN-38-23-0117985,Micro,2022Q3,1006257,475939,102304,51568,202107,831919,34312,136448,181126,136448,0,35856,86.9,11.4,0
UDYAM-TN-38-23-0117985,Micro,2022Q4,638459,264928,62190,41861,88857,457836,5944,82344,114923,82344,0,20714,22.9,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q1,761343,247806,90454,42207,100293,480760,33441,80882,137042,80882,0,15718,53.9,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q2,863656,304342,87852,63091,198636,653921,29111,105831,155458,105831,0,14511,61.2,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q3,729009,241061,47124,43567,87339,419092,8391,72009,131222,72009,0,29443,90.6,11.4,0
UDYAM-TN-38-23-0117985,Micro,2023Q4,600161,290113,68754,36934,101666,497468,25181,72233,108029,72233,0,16960,58.7,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q1,757789,329518,68756,55753,154287,608314,35058,109274,136402,109274,0,29143,49.5,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q2,896395,419710,97976,71688,203818,793192,28341,135160,161351,135160,0,38016,80.4,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q3,743519,361114,87343,70858,140911,660226,24055,101478,133833,101478,0,4685,86.5,11.4,0
UDYAM-TN-38-23-0117985,Micro,2024Q4,580806,224932,40427,40096,69949,375403,2047,59764,104545,59764,0,18574,85.6,11.4,0
UDYAM-TN-24-20-0354279,Small,2022Q1,13717500,5614183,1380903,1089339,1901556,9985982,225841,1492067,2469150,1492067,0,348156,59.2,7.4,0
UDYAM-TN-24-20-0354279,Small,2022Q2,17036125,8182575,864200,937796,3671479,13656050,17373,2419412,3066503,2419412,0,494573,60.0,7.4,0
UDYAM-TN-24-20-0354279,Small,2022Q3,12046214,5853318,836438,1189014,2395678,10274448,111304,1598829,2168319,1598829,0,9564,79.1,7.4,0
UDYAM-TN-24-20-0354279,Small,2022Q4,9162681,4356724,931105,661085,1700818,7649732,113918,1288563,1649283,1288563,0,302639,81.2,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q1,11379825,5281996,1108497,631613,2722211,9744317,567353,1529454,2048369,1529454,0,133254,25.8,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q2,14545799,6500287,863358,871131,3056462,11291238,180462,1846869,2618244,1846869,0,49959,66.5,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q3,14129374,4728658,889996,1111192,2234491,8964338,615048,1564276,2543287,1564276,0,579780,91.9,7.4,0
UDYAM-TN-24-20-0354279,Small,2023Q4,7822839,2966569,543479,553043,1872088,5935179,157751,902714,1408111,902714,0,390773,18.2,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q1,11937477,4033009,1226457,859275,1585332,7704074,341285,1350680,2148746,1350680,0,135345,37.9,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q2,11498215,5304081,814732,752078,1520677,8391568,48819,1264506,2069679,1264506,0,278704,59.6,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q3,10231017,4962747,1105463,558582,1229426,7856217,394432,1337938,1841583,1337938,0,431444,50.9,7.4,0
UDYAM-TN-24-20-0354279,Small,2024Q4,11125115,3447403,1241614,564078,1270485,6523580,15428,1077767,2002521,1077767,0,529489,90.1,7.4,0
UDYAM-TN-33-23-0142240,Medium,2022Q1,29737620,10267894,2022956,2600610,3455525,18346985,1098089,3028927,5352772,3028927,0,1311946,64.8,2.6,0
UDYAM-TN-33-23-0142240,Medium,2022Q2,36435710,18107869,1895501,1935728,8979336,30918434,1623848,4646339,6558428,4646339,0,1192503,83.2,2.6,0
UDYAM-TN-33-23-0142240,Medium,2022Q3,33489215,12447351,3613700,3167555,5898760,25127365,174461,3843237,6028059,3843237,0,1420673,75.9,2.6,0
UDYAM-TN-33-23-0142240,Medium,2022Q4,20085848,6313724,1398871,1038405,2043222,10794221,910859,1670322,3615453,1670322,0,164115,19.2,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q1,26103579,9096681,1896479,1754889,5637646,18385696,287349,2928673,4698644,2928673,0,404194,31.0,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q2,33921126,12420818,3750307,2757196,5732370,24660691,1331830,4044823,6105803,4044823,0,1319539,76.7,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q3,27411553,11142881,3275042,2087256,3435400,19940580,431292,3495126,4934080,3495126,0,960781,54.0,2.6,0
UDYAM-TN-33-23-0142240,Medium,2023Q4,24502816,11110729,1957355,1300795,2496608,16865487,603291,2495898,4410507,2495898,0,573864,57.5,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q1,22743146,8491765,2110529,1967073,5306365,17875733,850910,2811679,4093766,2811679,0,742629,58.2,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q2,35668878,15361086,3622216,3085299,5558927,27627528,597114,4407526,6420398,4407526,0,254044,76.4,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q3,29943466,10243625,1980922,2108120,5490405,19823072,793479,3141827,5389824,3141827,0,3901,49.7,2.6,0
UDYAM-TN-33-23-0142240,Medium,2024Q4,26694921,12836091,3166457,2627696,5289256,23919499,217724,3967331,4805086,3967331,0,948981,32.3,2.6,0
UDYAM-TN-06-22-0028784,Micro,2022Q1,682427,330719,41603,64228,75072,511622,29370,82119,122837,82119,0,7631,11.7,12.9,0
UDYAM-TN-06-22-0028784,Micro,2022Q2,744051,246958,56397,70174,174516,548045,3143,91852,133929,91852,0,36946,76.2,12.9,0
UDYAM-TN-06-22-0028784,Micro,2022Q3,637637,240033,36200,63111,92946,432290,4087,66033,114775,66033,0,3128,79.3,12.9,0
UDYAM-TN-06-22-0028784,Micro,2022Q4,666060,219470,45157,50303,123314,438245,20924,74046,119891,74046,0,28871,65.8,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q1,687149,317447,67228,43118,123508,551301,3727,96255,123687,96255,0,33578,11.2,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q2,726938,267281,64741,48571,111968,492562,6642,76367,130849,76367,0,23614,92.4,12.9,0
UDYAM-TN-06-22-0028784,Micro,2023Q3,874897,323446,85797,74613,201249,685106,29390,115365,157482,115365,0,26922,56.9,12.9,0
